content,score
"有我的冬天不会再让你冷
",0.12945616623967737
"我想我的最终选择也会跟1900一样
",0.4213008981645423
"阻拦我们的不是看得见的东西，而是那看不见的东西。
",0.3566499703994307
"看睡着 听不懂
",0.30871232338457133
"2刷，看得泪流满面
",0.16574363189913932
"电影很好看，这个1分是给平台的，催评价，催NM
",0.2878041988047767
"垃圾电影除了画面还行其他的超级垃圾，抱着女朋友睡着了
",0.29850064929449993
"看过最难看的电影。简直就是噪音。吹喇叭，弹钢琴，听的耳朵都刺耳。哪里来的这么高的评分？？？
",9.888606037034009e-05
"大片 总是不让人失望
",0.09355643233536326
"这是又翻拍了？
",0.3936983688801887
"再厉害，再有本事，也有走出心结
",0.026856032357032156
"看不懂，看一半出来了，以后还是多看看国产的吧
",0.4536757146976226
"太文艺 睡了三觉 斗琴的时候真帅
",0.40741776527512885
"那种想哭哭不出来的感觉太让人难受了，大半夜越想越心疼。我死了。
",0.09193268693904
"小时候在CCTV6看过 不知道为什么过去这么多年会重映 能用一张票钱在大屏幕上重看一次非常值得 
",0.17079224817889826
"期待陆地钢琴师
",0.3056267896711131
"不知道这高分怎么来的
",0.404774522749653
"文艺片实在爱不起来，被坑了
",0.2618878874553394
"爱不来.忽悠人看的.假好评
",0.040594539060541335
"二十年前的影片，现在重看还是很有感觉
",0.44272956538292196
"恕我不懂欣赏，根本看不明白9.4分哪来的。
",0.4115496108922323
"不知道说什么，可能是不懂，也可能是欣赏不来，在电影院还把人冻的
",0.06681005293840425
"太经典了 实在
",0.3718382510756676
"浪漫主义与理想主义的极致
",0.3878968654889645
"重刷，必须好评
",0.42000544271996154
"我以为是重制版，原来是制片人把资源再次放了出来
",0.49829785536554017
"不好看不好看
",0.3257337539651999
"好闷啊，痴线咖
",0.14113145558752682
"重头到尾不想看，可能深度太高了，不适合我，
",0.34888553058596683
"看不懂，，，，，
",0.18203940053912293
"虽然看不懂，但我看不懂的应该很高级，就像杰昆的小丑一样。
",0.26427689248783337
"goodbye nineteen hundred
",0.44767845850986676
"最爱！！！！！
",0.30696544513553925
"非常理解1900的不登陆的心情。
",0.3177536122018826
"自己看不懂的
",0.42581389983146645
"我看不见的是这一切的尽头。连绵不绝的城市，什么都有，除了尽头，没有尽头。
",0.28655449346457895
"冒出来的何炅是啥玩意
",0.10840139141358429
"到底什么片，预告片里怎么有几个国内娱乐咖，都不敢买票了？我
",0.12705181110918773
"我们好像有很多选择却好像又别无选择。
",0.16835749695143842
"到了放映时间，影院还不开始，拖了很久很久。深圳宝安西乡云幕星城。
",0.3471848389434966
"20年前的老片子，又上映圈钱，有点过分了
",0.12624697121838635
"看过不下五遍，坐等上映去电影院再刷几遍
",0.22222099551326047
"两个男人你侬我侬的时候，傍边的伪文青睡着了，我没睡着
",0.084822079938083
"垃圾形容  太垃圾了
",0.005603586895771895
"一点不好看，和朋友一起看仨人都睡着了
",0.46000480043115133
"垃圾，消极，都不知道在干嘛，就这样的电影也能被平这么高的分，刷上去的吧，垃圾，忽悠
",0.00031651249054398534
"太文艺啦！！！看15分钟就开始睡了！！！！
",0.025661521867604398
"看得我都睡着了我的天
",0.28872738077173077
"表示没看懂。
",0.40947050226204873
"超级不好看，都不知道在做什么
",0.43800586023864896
"多希望康恩打开乐器店的大门看到的是1900
",0.22867067341204927
"n年前的破电影还上映，拿来骗钱么？
",0.1313368646530897
"每个人都是最不一样的1900
",0.4524095256864151
"没看懂是咋回事儿 就结束了
",0.12915075032416512
"我知道這個片子經典，但是我從來沒有看過，他刷新了我對優秀電影的要求，不過好像整個電影院就我一個人看的激動的哭了，可能是我自己也是彈了十幾年鋼琴的原因，我太了解那種發現一個寶藏想保護他，但是也明白寶藏有自己的歸宿那種心情了
",0.0012784454027661152
"真香！！！！
",0.33577478202681754
"So long a time. 
",0.30451092871711205
"时隔二十年。是二十年吧？海上钢琴师4k修复版重新上映。我记得第一次看这个电影时的热泪盈眶。重来2小时。这2小时我们都是1900。影片结束，我们的蒸汽船也随之爆炸。
",0.32356724001616366
"超级烂的片子
",0.4521372679839919
"打晕了拽出来就神作了
",0.08498632947674511
"年度烂片，浪费时间
",0.03660910112000004
"跟朋友一起看的，实在看不下去了，提前一个小时就走了，
",0.28112094381647723
"可惜1900没下船?
",0.4383572172031709
"原谅我我的朋友，但我不会下船
",0.39834876645903994
"全程打瞌睡觉得不适合我看
",0.3080871181504917
"说真的我没看懂(?˙ー˙?)
",0.3374178068510114
"文雅文雅文雅
",0.44767845850986676
"看过的，一直忘不掉！
",0.27208604962076854
"If you ，would you choose to get off the boat。
",0.421874597530976
"我说实话，不好看
",0.4659458142309859
"10分给片子好评！但是4k修复版吗？还不如家里投影仪看的清晰度高！删了不少，有些坑?????????????????????????????????????????????????????????????????????????????????????????????????????
",0.16814690218325856
"我再也找不到你了。
",0.13849466180967107
"半分扣在删减了一些过渡情节 其他堪比神作 
",0.48424883108003614
"这不是骗钱呢吧，多少年前的电影还拿出来骗钱，电影是好电影，骗钱的行为很可耻
",0.005658145840691464
"垃圾电影，从头到尾看不懂重点在哪里
",0.4291600219849079
"时隔多年又有不同的感受，看完会莫名的郁结
",0.42089442556715906
"好多年前看过盗版。柔情似水，佳人如梦。
",0.39939159554020676
"看着睡着了，无聊
",0.12965413460513597
"看的拽瞌睡，原谅我不懂艺术！
",0.37850046173733487
"FALL IN LOVE AT THE FIRST TIME
",0.4270999624607147
"没看过这么难看的电影
",0.4807955647578066
"人生哲學大片
",0.404490641692682
"不好看。我都睡着了 
",0.4002791685264172
"电影很好看   但是华联的前台是真不怎么样    去看个电影还要遭受白眼吗  真是够够的了  买票看错时间是我们的问题   态度就是你们的问题了吧  尊重服务业   但是需要互相尊重     你不尊重我们    我们也不会尊重你们   广大朋友们  咱不去华联看电影噢    极差！！！极差！！，
",2.9131132148974004e-05
"不好看，不值得去看，浪费时间
",0.3031497125367838
"文化水平有限啊？我就么看懂，唯一让我欣慰的是钢琴点烟器不错，还有一个眼球老晃悠啥意思？看着耐受劲儿。
",0.2857063251712756
"不忘初心 方的始终初心易改 始终难守
",0.16180729119600368
"有点看不太懂
",0.2592151684156475
"这是很老的片子了，这是重拍吗，还是老片新放？
",0.3809233738774831
"没有深意，耐着性子看完，很差，猫眼评分估计造假了
",0.24064518700236348
"十几年前的电影了，     太能忽悠人了
",0.14296853266681586
"无聊无聊无聊
",0.012506292406093578
"一般.....什么鬼开始是9.6评分去看的    一下掉到9.4    评分难怪会掉    刷上去的？
",0.007141747500402196
"故事失真，斗琴无聊
",0.1464030439993511
"垃圾的不能再拉垃圾了
",0.005904125891739498
"什么玩意电影，电视早就放了千百回了，还拿来影院放，这些商家是想钱想疯了吗
",0.07417749745045799
"原谅我完全看不懂
",0.29442633213212444
"I see me. 
",0.16368193611936954
"钢琴师弹的好优美
",0.4675720534260669
"电影厅连灯也不开，黑洞洞的透不过气来，我指的是放映前和放映后，一晚上心情压抑
",0.0008814395911188599
"又是一部神作，只能说实在太好看了
",0.04623367962847691
"有点沉闷，不适合我
",0.4354613399492493
"playing love
",0.4737672181921908
"Stay in the past.Safe and peace.
",0.44767845850986676
"一搬吧！不是特别好看啊！
",0.35575123652490526
"钢琴  钢琴  钢琴六个字
",0.3342375858007186
"“Take a piano. The keys begin, the keys end. You know there are eightyeight of them, nobody can tell you any different.　　They are not infinite. You are infinite. And on these keys the music that you can make is infinite. I like that. That I can live by. ” ???
",0.00010166314109427699
"真的去巨巨巨巨巨巨巨巨巨巨巨巨巨无敌的好看就是中间有一段他用钢琴在演绎的舞会上很多人的那个神态呀，那些都特别的能把人带进去，而且能感同身受就是我这种不懂钢琴的人也感觉好像就是这么回事儿的那种很有代入感，而且拥有非常好的内容。我觉得最后就是船爆炸之前，他的那就是无物演绎的时候，真的超级感人就是还有他说明自己不下船说明的那个深奥的道理就就就就特别的特别的特别。反正里面有很多真东西也反映了一些当今人的想法，不管怎么样，都是让人值得去观赏的电影。
",0.006184844566390013
"我希望我有天 可以给出评价
",0.3822608305663312
"心像被一把刀切成了两半。
",0.4110859721761535
"觉得有点太**了
",0.08986079300223393
"不好看 好吵
",0.375994172678341
"多真是看不懂。
",0.42581389983146645
"之所以给10分，是因为只有10分
",0.10668753918936447
"一般般，有点内涵，但不是我的菜。有点徐
",0.23503809254573416
"胆小，不敢向前，懦弱，不敢踏出
",0.03827328244061434
"是真的难看，看这个还不如看上海BL。
",0.22551366567452158
"走出去。不是走不出去。不走出去。不是没想走出去。
",0.3666497813756111
"好反反复复吃醋吃吃吃
",0.09673903913655035
"第一次看是在高中英语晚自习的时候，好几年前的事了，看一次哭一次，
",0.4957031853892352
"该死的，我怎么在电影院舔屏了两小时。
",0.2305579752176975
"3刷3刷3刷
",0.0015373589171876478
"说实话，没看懂他为什么要死，或者说他是个精神病患者，选择恐惧症吗？
",0.2591829309208268
"不是我的菜！
",0.2437306313298777
"这不是20年前就上映了吗
",0.2901837745410518
"看不懂啊！！！！！！！
",0.11780144186756036
"可以再看一次 ?
",0.4210121494858433
"好片，但看完了有些郁闷 ~
",0.15275656638307777
"不负经典，不虚此行
",0.24035634440107
"表示看不懂，不知道讲的什么，有点失望，第一次一个人看电影差点睡着
",0.08134606992376603
"年轻时没看懂，现在依然没看懂，只是现在泪流满面，回到家还想哭，就想大哭一场！孩子在学钢琴，带着一起看，只是问我为啥他不下船，要被炸死在船上，我不知道该怎么解释，也许过很久才能看懂吧！
",0.4751018918008296
"再刷两次都不为过
",0.08008675584423075
"能坑一个是一个
",0.08274918912906715
"这个电影院的环境真是最垃圾的！座位大多都是发霉的！让消费者怎么坐下？！ 更垃圾的是工作人员态度恶劣！自己卫生做的差还理直气壮和消费者吵！去了这么多家影院还第一次遇到这样垃圾的，第一次给差评！！！
",6.230069793389248e-10
"如果19先生的养父没死 不知道19会不会有下船的一天
",0.007461149877224682
"非常另人感动…
",0.4406415033244223
"很好！！！！
",0.48669588199244385
"还行，就是男主有点流氓。
",0.26684436126991395
"←_←经典不需要多说啥
",0.46529311975923326
"如果一艘船太巨大你就不要踏入忠于自己
",0.048356588875238526
"评分不是不好看，是有删减，不满意
",0.28142129824002704
"经典？？？？
",0.34919668469401965
"看都没看，票退不了，写毛线，差！差差！
",9.511513023996443e-05
"看着要睡觉了，毫无剧情与意义！
",0.41824448327201635
"刚开始看不懂，后面才看明白。
",0.3692879927220556
"可能多年后再看会更有感触。
",0.44007682957347627
"有点无聊，都快睡着了
",0.03559858068341104
"曾经以为我是1900，没想到只是max
",0.2937650184912043
"好看，推荐。愿我们都能忠于自己。
",0.4610638271835903
"现在为了赚钱 把原本不用付费的电影搬到大荧幕上 而且网上看不单是要会员还要付费？这部电影是很好很有内涵，可是这样再次炒作就真的很恶心，而且还会有删减片段？
",0.007295357335292074
"我勒个去，这个居然重新上映了。支持经典。
",0.4852640013384093
"难看。看不懂
",0.2107734655821235
"在影院包场 抱头痛哭
",0.1956519142229829
"回个话。HK
",0.4648257649837947
"钢琴家的想法不理解，为啥不下船
",0.09636475217890017
"看睡着了。。
",0.3519277997818012
"看不明白啥玩意啊
",0.1090659381294451
"好久之前就看过了，特别好强推
",0.49966131271203407
"好看！！！！看它！！！
",0.16549567546561217
"超烂呀，没有生动感。
",0.3629244946401494
"为啥这个电影我很多年前看过，一模一样，大家看过吗？
",0.3079895893108153
"神作。。。。
",0.35585962526270043
"值得沐浴更衣
",0.45148556081382474
"有点看不太懂
",0.2592151684156475
"好看是好看，可惜隔离多了两个肥婆在配音…
",0.4764957521218316
"看不懂瞌睡，不想看
",0.32673586372818986
"懦夫，下船都不敢
",0.39414179896394164
"看的睡觉，无聊
",0.1905838777676493
"不知道是什么的音乐就是爵士
",0.4820226071939978
"          不想评论了。实在无语。
",0.06954421172781455
"凌晨一点半，晚安！
",0.3361966245317599
"总有一些人和事是无法解释的。
",0.30613955547809557
"有很多想说的，可惜没文化，不知道该怎么说，打个满分完事
",0.15827282839265466
"绝了简直真的绝了
",0.23292537897427845
"不是说这个剧烂，只是奈何没文化看不懂?
",0.105109642892111
"我在想这九点五的评分是不是买来的，真的好难看，看的都想睡觉了，无语死了
",0.057102031569129075
"一般般吧前段可能比较无聊
",0.33423139984163375
"这世界就像有成千上万的琴键  我不知道怎么该去掌握它的音符 我看不到尽头 街头上有成千上万的马路 而我根本不知道该选择哪一条 
",0.31693030240397935
"超级不好看！
",0.48526415416777746
"实在是不好看。
",0.3389261525613082
"好好的电影剪的破破烂烂
",0.07394814005711425
"几年前看过了，没去刷。但也给个好评
",0.04538553950618529
"我们逃不出去了吗？还是我们太过懦弱
",0.2928569545795614
"特别难看！找不到主题，也不知道哪里来的好评
",0.07514541399774421
"都是炎黄子孙，给我炎黄一个面子
",0.4869019298734194
"下船和留在船上，有什么不同吗？只是结束的方式不一样。
",0.36184258122216506
"虽然看不懂，但还是坚持到最后了
",0.42581389983146645
"意难平 我真的意难平
",0.4455693092328198
"多希望最后的镜头是1900进入了乐器店
",0.29483533807113993
"我愿下船去看看，然后再回去
",0.3607221598518725
"看的都睡着了！
",0.4225873322064312
"十多年后再一次看 依然震撼人心
",0.4712340092578321
"看不懂～想睡觉
",0.3950711597547466
"属于大海的钢琴师
",0.36548943436727077
"个人感觉一点也不好看，很无聊，不知道为什么还得这么高评分，可能太有深意我没看明白
",0.31511388547372
"超级烂！相当烂
",0.05705212966644213
"看到最后都快哭死了
",0.23912587351059233
"钢琴弹得很溜，游轮上出生的天才，不知道影片最后的镜头作何解释？
",0.2059171800201247
"陆地是一艘有太多选择的船
",0.45925861529496326
"我也对自己有一个正确认识，知道自己要干什么
",0.46490261442253544
"垃圾电影，就有催眠的作用，全程都在睡觉，没一点意思，不知道评分怎么那么高
",0.04524491174878198
"这个电影早上映过吧？！怎么可能是2019-11-15上映的？这是蒙人呢？
",0.2671894275515152
"今年最佳催泪片非你莫属了?有男朋友的记得叫他穿长袖，单身的记得带纸巾.千万不要像我 忘记带纸巾一把眼泪一把鼻涕没地方擦???♀?男主偷亲女生看的老脸一红，这部电影不看会后悔的，最后真的太感人了，生在船上死在船上?
",0.03666740918542699
"一点不好看，都睡着了
",0.3434343891363334
"一般般，没看懂，网上吹的太夸张了点吧。
",0.0360711177688392
"GOOD LUCK！1900！
",0.4737672181921908
"一个人的电影，差一点感觉
",0.35977617916840443
"看不懂aaaa
",0.4003567837764843
"在那一片轰鸣的爆炸声中 被上帝偏爱的音乐疯子带着自己的执念去天国弹钢琴了 影片的最后 1900空弹钢琴那段简直给我哭的泣不成声 Friends 原谅我 我不下船了
",0.060086241136916074
"要我我就打晕1900带出去_(:з」∠)_不过毕竟是理解他的朋友吧，尊重他的选择。但是我还是奇怪为什么不找另一艘船让他挪过去呢？？？
",0.13159196909721294
"可能整个放映厅只有我哭成狗吧?
",0.09224319090507904
"烂片，骗电影费
",0.02040103205719923
"如果不是剪了一些我会给九点五分的
",0.3934609319483656
"垃圾电影院！！！！
",0.03392671145175441
"不好看吗没意思
",0.11064687772880466
"看睡着了，故事剪的太不连贯了。
",0.3475421997619914
"影片非常好！可第一次感受观影不适，旁边一对情侣从影片开始就一直断断续续在那亲个没完，为什么要来看电影呢？应该去找一张床…
",0.1948878454647115
"呜呜呜呜呜呜呜呜呜呜哭死我了真的呜呜呜呜呜呜呜呜呜呜1900呜呜呜呜呜
",0.4753048650285955
"98年的你，96年的我，再次相遇。
",0.3205618553974183
"真的好看，欠的电影票补回来
",0.426562545084215
"看得我快睡着了
",0.2034250200831519
"在网上都已经刷过五六遍了
",0.31068583192605137
"刷一百遍都不为过
",0.10145011709450302
"他只是不想抛弃自己的纯粹。
",0.3058002061446291
"我能理解1900在甲板上迟迟不上陆地的心情
",0.17150796710437166
"这没30岁看不懂啊
",0.24850328946198075
"我勒个去！这是演的什么垃圾东西，疯了！
",0.09418574177624428
"没的说，觉得炒鸡好看
",0.3912127706910177
"看不懂 智商不够
",0.30800902314439915
"给个五分吧，不过我没看懂
",0.3476172322182298
"怎么又来了。。。。
",0.38028169014084545
"这电影在讲啥我愣是没看懂
",0.38285568183933216
"别大下午看  睡不着算我输了
",0.47621270761225465
"?那不属于我
",0.3693910911319984
"话不多说，看就对了！
",0.4250936135581077
"垃圾垃圾垃圾！9.5分的高分影评请问是怎么刷出来的！！！！！！
",9.51325471287845e-07
"太难看了，不好看
",0.18081550516380762
"f the infinite
",0.4737672181921908
"经典无话可说
",0.43503588363762724
"看不懂看不懂
",0.33116295305475296
"好康！！！我圆满了
",0.4414717655552086
"买错影院看都没看，又不能退票
",0.15631223484636192
"删减版！！！！！！
",0.03798964211735423
"个人传记，有点无聊~
",0.490992301157825
"不好看，都睡着了
",0.4002791685264172
"不好看我要睡着了
",0.16209839671050796
"没什么可看性
",0.3564284068583371
"很直得一看喔！
",0.2998971137112326
"u are infinite.
",0.2784174005786142
"我就是看不到 尽头在哪里 
",0.48633212559197625
"因为电影院一颗星都不想给，没看妈的电影院好臭设施好旧还全是灰感觉建在下水道旁边
",0.0006442908571318018
"很能深入人心的一部影片 
",0.34410713564952156
"当所有的压力都在肩上，会不会有一天崩溃？
",0.40457981518965214
"原谅我太庸俗，欣赏不来她的美
",0.2627078264226511
"一般般吧！！
",0.28840251381415527
"我成功的睡着了！
",0.44201195895461287
"难看死了，请恕我不懂艺术
",0.1451187610402157
"不知道在讲啥，浪费时间，睡了一大片
",0.06367926981861705
"不一样的角度听海的声音
",0.33103502895057657
"睡着了dbq
",0.3172527304777347
"好.....
",0.4923353189982068
"1900我可以??
",0.49918878288899127
"一般般 不怎么样
",0.34831944996669684
"摄人心魄，千言万语但不知从何说起。
",0.4121249211170227
"传世。。。。。
",0.35072516527653985
"最后一棒打晕1900抬下船再慢慢教他怎么生存不好吗，教育方法不对
",0.1380502357097061
"好看 第五次看了
",0.43706739317649146
"好电影，不需要解释，只需能产生共鸣！！
",0.2834322755954386
"derder，我再也没有见过心思比你还纯净的人。
",0.3119376251853099
"我怀疑lemon钢琴里住了一只杰瑞
",0.2980112005932637
"Un pianista Marino, è come UN film d' arte epico, con UN notevole valore storico
",0.2033708095956024
"it moved me unconsciously
",0.4737672181921908
"不好看 睡着了
",0.376404087830048
"第二次，感觉不一样。
",0.24972996894230415
"换作是我，我也不会下船的
",0.3467268477088512
"只想打一分……
",0.48321339319464895
"女主处理的不好，只是下船就没消息了？
",0.33335417314528515
"Life on land is immense. People always spend too much time wondering why and making choices. If I were him, I would do the same. I’m that type of person, while not with that talent.
",0.03812026818966063
"非常好看！！！！
",0.397792007434392
"现在的人找不到自己的价值
",0.29990624301137836
"二刷，还是很好看，最后船底那个片段看两次哭两次。我也不晓得为啥子想哭，就是好看。?
",0.38011330013383515
"县城电影院包场看湿了
",0.10336125092427406
"还行吧，！！！！！！一般！！！！！！
",0.02501865133781478
"I can never get off this ship. I'm blessed I can step off my life.After all, I don't exist for anyone.
",0.003581289727410897
"没资格写感受
",0.49381777636799506
"“我所惧怕的，不是我看见的东西，而是我没有看见的”
",0.13770025982801504
"9.1where is the  end  of the worldi was born for this the land is a ship too big for me1900
",0.43722453417486473
"电脑上没看专门跑电影院来的
",0.363657558658691
"电影院就是不一样
",0.34527875471283087
"虽然买了票没看 但是十分好评
",0.29914980836027993
"没主题，人物形象差，叙事顺序乱，篇幅长！
",0.10806432275460931
"说实话压抑而且没看懂
",0.37944543191658153
"太感动了！多年后重看依然精彩！！强烈推荐！！！
",0.43615714805430716
"life is immesnse
",0.4737672181921908
"在影院里的9个人，在那两个小时里，我们都是1900
",0.34567827575959065
"一般吧，不知道评分怎么这么虚高
",0.24918933054201564
"老电影，垃圾，**
",0.3416602772463657
"手机上早就可以看 现在搞上映 **
",0.1027407110977806
"影史经典不需要解释。太nice。
",0.16274940372657032
"原版的2小时41分钟，国内的删除了，不完美。
",0.07021397767206705
"这个不是腾讯在播吗，怎么又电影院回笼了，不懂
",0.10131935823166449
"删减好多，没有原版的感觉了
",0.45944048649658853
"节奏很慢，不好看
",0.42716502786181687
"评分水份高，不好看。
",0.13622917263728074
"天才，，，，，
",0.2308283396275872
"不要坐错钢琴凳，弹好自己的钢琴键，不要动上帝的键盘
",0.16211837783777838
"因为音乐至上
",0.3061081899890149
"这部电影我没法形容，对我来说是烂片，从头到尾是叙说片，没有主题，思想乱成一团，浪费钱不说简直污辱视觉和感官。
",0.047029198641212355
"灵活的洗涤，好片
",0.24613414138675915
"钢琴曲很好听！
",0.44439673840245375
"看预告片以为是何灵演的结果买了以后不是超级烂看的毫无头绪完全看不懂
",0.16969816007810334
"Fxxk the regulations
",0.4737672181921908
"太高级了，看不懂啊
",0.1579084791620914
"如果可以就浪漫至死为自己而死
",0.4712839042376967
"legend of 1900
",0.4737672181921908
"Life is a boat, survivors suffer.
",0.2827348820724288
"从小吃土的不建议看，不要浪费了时间又说不好看…
",0.23134235970744965
"好！！！！！
",0.19316773157792988
"大海的声音。
",0.46275493884536045
"无奈啊！听不懂！
",0.38940813067374513
"我害怕的不是我看到的，而是我没有看到的
",0.2752071991125631
"本来想看，但删掉了40分钟，那就算了
",0.07762700541269885
"烂片，看着都睡着了!
",0.1275328244653654
"表示看不懂！！！！！
",0.08522218867902975
"为了1900而来。他就值10分。
",0.28892174716656993
"烂片，真难看！
",0.07516581622969132
"网上的凭分感觉就是小编自己打的
",0.49163918715035426
"这还用评分嘛！100分
",0.17947371263925282
"没看完有事走了
",0.39054493323482187
"至少哭了五次，出来发现哭成了双眼皮
",0.3481659203513032
"我只属于那个地方，生在那里，死在那里。
",0.23897325309939754
"人都要選擇自己的一條路 哪怕是粉身碎骨
",0.1764229349091042
"他弹的不是钢琴 是人
",0.3319667400374954
"这个电影看的思路不清楚，特技也是一般般，觉得是被忽悠了
",0.20120048267817736
"经典永不退场！刷十遍也不为过！太喜欢了！
",0.4452545771076607
"什么鬼，怪我实在是升华不上去，不知道为什么评分那么高，奇了怪了，可能是自己期待太高，结果没达到预定效果，虽有些高级的地方，但是艺术家的世界我不懂
",0.37898204178309236
"如果有一天泰山崩于前，我希望我能低头点根烟。
",0.3439305416366494
"骗钱啊这个早就看过了
",0.04640745870800289
"精神上的很纯粹，不过可能是因为第一次看，所以不像旁边的人那么激动，只是觉的有点可惜，1900但最后也选择留在了船上。
",0.46162676628303545
"我这辈子看过最后悔的电影，浪费时间
",0.4840671828023707
"有点晕船，建议带上晕船药
",0.15670259062318104
"挺棒的，钢琴弹的太有水准啦！
",0.1397930903820357
"经典！！！！
",0.46016312158778205
"9.7分实在是千古奇冤
",0.17638725540027667
"不知道哪来的那么高评分
",0.35607339645700153
"1900太纯净
",0.3138846600618832
"太值得看。太太太。
",0.45349035191785847
"老电影，新上映，大家不要被骗了，网上大把的看。
",0.3350611128054377
"不懂音乐的不要看了，我懂一点，但是还是很没意思，满屋子人最后我走了还剩一个人，故事很好，剧情演的太磨叽了，抱歉
",0.08263157187254189
"虽然看不懂哈
",0.42581389983146645
"还好吧看到一半睡着了
",0.43177229854784105
"我们都能成为1900，我们也都不会成为1900！
",0.39355731474161637
"不多说，自己看
",0.3022244083360175
"1900终归不适合陆地
",0.319224048594805
"没怎么看懂，也不知道怎么评论
",0.17467177290456526
"四刷，每次都感触都不一样
",0.4696836960273617
"经典！！！！
",0.46016312158778205
"看了完全无感，我不知道这么高的评分是怎么来的，后搜了豆瓣影评，看着绝大多数人都跟我一样有种被欺骗的感觉，哎，真的是浪费时间！
",0.415859449649686
"T.D Lemon 1900
",0.44767845850986676
"最后没看懂他为啥要和船一起沉没。。
",0.06654454667863063
"The best I have ever seen.
",0.08096861852087933
"说实话，看影不如听影，看不懂到底表达什么？难道东西方文化差异那么大？
",0.3872151298937214
"第一次五星好评
",0.37041675731960877
"托纳多雷牛逼!
",0.3631750592343189
"整部电影没有任何一点有内涵的东西，很多地方强行拖时间，看着想睡觉！近几年看过最差的剧情片！！
",0.05632288358628268
"98年的  每一帧都那么用心
",0.22527534620776202
"我的6刷。最喜欢的电影。没有一个字要说他不好。有删减，但是删减部分没有太大影响
",0.02574205090398396
"1900天赋拉满，马克斯眼睛永远不聚焦。1900站在下船的梯子上凝望城市后，转身回到了船舱，城市太大了什么都包括就是不包括尽头。
",0.34995704829338425
"爱死男主啦！！！！！！！
",0.25894013479415756
"他做了他的选择，他没有后悔过，意难平都只有我们。
",0.22165756415480264
"有时会关上灯，房间就成了一艘船，晃荡在夜色里，别人的屋子灯还亮着，而我的船在夜里漂向了更深的夜海。
",0.12297096429727195
"这好像是重映吧
",0.40737964888584255
"太??了，生于船死于船无人知晓
",0.29022167370009044
"我们每一个人，都有离不开的船！
",0.3373387102727551
"可以good
",0.44444444444444464
"被剪的剧情衔接有些生硬和不知所云，算是为情怀刷一波吧
",0.10900291854610267
"太好看了！！！！吹爆
",0.02355915881546966
"一般般，没电影看才来看看，不懂这剧情，可能我不喜欢吧！！！
",0.21755549306977673
"喜欢，没什么理由
",0.3290813485790832
"算了，9.7不知道哪里来的那么高的分，我可是睡着了
",0.2585762220762291
"看得想睡觉了，我刚开始还以为何炅在里面，搞了半天没看清楚预告，郁闷死了
",0.0001935115838757051
"无厘头垃圾片
",0.26434714824637595
"完全没看懂，呃呃呃
",0.40947050226204873
"我想我从不后悔认识1900
",0.3094095852889175
"超级不好看，浪费钱
",0.06122848037917705
"钢琴师不应该与船同死亡
",0.4474391409561552
"一般，9.6分太夸张了
",0.19867080574924356
"很完美解释了一个钢琴师对社会的无奈和失望
",0.19838110477723803
"就像老友重逢一般
",0.4737672181921908
"看着心情难受
",0.36083998714259435
"以前在电脑上看 哭成** 
",0.32834665281003583
"神作神作神作
",0.433842120758692
"好片！太难过了.... 心里难受
",0.267694084807624
"@各大洗化用品品牌商，别怪我没提醒你们，除了1900还有谁能在下水道似的地方生活几年出来依旧衣冠楚楚人模**，忍者神龟吗，不，是蒂姆罗斯。所以说，为什么不。。。重做画面！！！人都快模糊了好吗！
",0.050323609166405436
"不忘初心，方得始终。
",0.2802532212359813
"两个小时不到的电影。我后面一排有四个小孩 进进出出不少于7、8次。再就是删减了40分钟。观影体验真的很差了
",0.49044626974014793
"电影又臭又长；又臭又长 看的我恶心
",0.012959200390814773
"It's worth seeing.
",0.39336277495313154
"删减得太多，导致故事连续性受损
",0.3530363411677988
"睡着了，睡着了
",0.19343787396983236
"难看难看难看
",0.04931627317875786
"只能说中西方文化差异太大，有些看不明白，也想不明白。
",0.049789606359015415
"还行吧，内涵没太明白
",0.23304299656145622
"当1900空手弹钢琴那幕真的泪目(┯_┯)
",0.05829372892056783
"真不晓得这9.7分是怎么来的，两个多小时稀里糊涂的，
",0.03939892820809365
"不是近乎完美
",0.42459324291917444
"没劲，不太好看
",0.04741370142495427
"压抑，基情满满，太有深度看不懂，僵硬不会变通，长得还是挺帅的。
",0.05045484167534797
"一般，不知道怎么评的9.7分
",0.13593419870117507
"看不懂这是什么破电影
",0.42866109487496784
"打感情牌，放的旧片
",0.44136459968903485
"很多年后再看感觉又不一样！好看！！
",0.40480755007852887
"最纯粹的钢琴师，最纯粹的人
",0.08304611535139128
"巨好看。牛逼
",0.4182578487912807
"小朋友看起来无聊
",0.4051721070099138
"一个人的专场看的
",0.26004558510077724
"是我愿意出钱买票的电影。
",0.32284000395909906
"能不能不要中文配音
",0.14750191979005367
"吹爆好吧，强烈推荐！
",0.18612221244704252
"很好看，但是不知道为什么有些地方就剪掉了
",0.48772835228010547
" 反正没有看懂 还睡着了
",0.21117098801700385
"不觉得好看都不懂评分怎么那么高
",0.41192684155577153
"No words.
",0.23082833962758653
"电影挺好看的，就是有个猪婆一直拿手机拍照，录像，拍一两张得了，全程举手机不下10次，还录像，真没素质
",0.0018828869079782207
"  深入人心
",0.19999999999999996
"The legend of 1900. 执念。
",0.26732640946717046
"不知道怎么会有这么高的分，看快睡着了。
",0.24128695524865518
"start fresh
",0.4737672181921908
