content,score
"最近几年真是很少出好电影了，这是为什么呢？以至于只能拿以前的好电影来慰籍我们了
",0.9594346058901424
"以为结尾会是他那个心爱的姑娘来接他
",0.99815917373406
"这部电影讲述了一个天才钢琴师1900传奇的一生，他在新世纪的第一年出生，从而得名1900。这部电影揭示了欧洲贵族的虚伪和艺术家的艰辛，每个人选择的路不一样，最后的结局也会不一样，不愧是与“泰坦尼克号”齐名的电影
",0.9999999999576814
"很感人的一部电影
",0.9949411387262176
"好片子 关于选择
",0.8714672573667905
"很不错的电影
",0.976823724118408
"何时重看，依旧感动无限！经典永流传！
",0.9993890852670914
"好看，悲剧结尾，更让人印象深刻。
",0.9994045161075459
"每次失恋都会在电脑上看1900，看了二次都泪流满面，这次在电影院看，一个人，没有失恋，单纯天真的1900对理想的追求和执着并为之付出一生，回想自己的半生，只是在残酷的现实生活中挣扎求存，以前的理想早已遥不可及了，不禁泣不成声，后面的小伙伴们都嘲笑我，但我依然哭成了狗，放肆的哭了……
",0.9999999999992057
"每个人都要走一条自己坚定了的路，哪怕孤独，哪怕不被理解，都要奋不顾身地追求自己心中执念的事物...
",0.9983296645246084
"很早以前的电影了 ，这是翻新重新拿出来播！
",0.8576453959555602
"我理解不了1900的孤独，但我认为这部影片很棒
",0.9959862099336644
"好看，很老的片了
",0.6149684155589044
"在暴风雨夜的船上如履平地，闲庭信步，无惧风暴还肆意欢愉地弹琴邀人共赏！看到这段忍不住录了，喜欢至极的一段，多肆意洒脱的人啊……虽然撞坏了船被罚去烧煤。最后还是回到了原来的世界，满腔热忱流淌于指尖……成为朋友找到他的唯一媒介，抵不过身世和成长对他的禁锢，“至少我可以选择离开我的生命。”从某个角度来说，这样的人，就是来人间体验一遭，就可以回去升仙了吧囧全程我脑子里都有一句话在盘旋:1900满满的少年天真与清正之气……这样的人，最后固执地做出那样的选择，旁观者虽然惋惜，也只能尊重吧，虽然真的很想把他敲晕带下船啦。但是谁都干涉不了谁的死亡啊，最多只是在这之前，让他开心些，好过些……他怎样做都是他
",1.0
"大陆没有尽头
",0.761877924623617
"几年前在手机上看过一次，这次在电影院再看一次仿佛又回到了过去，可惜已经物是人非了，唯一不变的，是1900
",0.8292828449455523
"感动?……
",0.8725630255581879
"挺好的好看的。
",0.9145827452402432
"好看！《海上钢琴师》是一部很经典的电影，这是一部不得不看的电影。结局的深意应该是坚持，只要你努力坚持，就有所得。
",0.9999991943787498
"其实钢琴这种东西完全可以让机器来演奏，快慢节奏都可以设定而且可以做到按键百分百正确，这种程序编辑应该也不能
",0.9888203784873663
"即使粉身碎骨 也很难摆脱孤独
",0.9992174011947276
"全片最具冲击力的是斗乐的一段，其它部分都缺乏矛盾点，太过平淡
",0.7450101974233893
"敲好看，陶醉其中。每个人追求不一样，总有一项热爱又不舍得放弃的东西。也许你遇到一个人一个念想一个决定就改变了一生的轨迹。或许执着于自己的内心。安然。有一人知道足矣。谢谢康恩。
",0.9999999918772192
"不错，很好看！优美的音乐，感人地情节，西方百姓的故事。
",0.9999746500758037
"  比较深奥。只能看懂表面的人生意义。演员演技。太棒了。 很有意义的一部电影。
",0.9999867356077409
"天才之身终是包裹着孤独的灵魂.他可以没有伴侣.没有房屋，却不能放弃这艘自出至成年的海轮
",0.9999304488120384
"流着泪看完…
",0.956556698987879
"看完以后我的魂就丢了
",0.6390415269906421
"唔。。得偿所愿
",0.8692850668408724
"感触很深。 
",0.9657530991064623
"真的是听觉盛宴
",0.6963654189665939
"温暖的故事感人的音乐，男主的眼神与音符一起深入心灵
",0.9999822885852387
"每个人都有艘大船，随船而生，随船去了天堂。
",0.8682068934111203
"真的特别经典，值得一看
",0.9403866249302134
"已经很多年没看过这么感人的文艺片儿了！真的太棒了，直击灵魂深处
",0.9999989336094183
"陆上的人喜欢寻根究底虚度很多光阴冬天忧虑夏天的来迟夏天担心冬天的降至所以人们总在寻找一个遥不可及四季如夏的地方我并不羡慕电影非常好看 力推
",0.999953023416605
"感人至深，好看，推荐
",0.9116005605367233
"凝神静听，不愿错过任何一秒，每一个人都平凡并伟大着
",0.9788725746001855
"1900，海上钢琴师！
",0.5817566046006578
"第一次看完一部电影后有点深深的悲伤在心里，很难说出口的悲伤，就那种悲伤一直沉浸到看完走出电影院都会有的心里伤心。导演的拍摄逻辑也是让人意想不到。是一部值得让人细细品味的电影。尤其到后半部分，整部电影的情景在最后找到1900的情感开始爆发
",0.999999999999996
"能够深刻感受到一股精神的力量
",0.9946828899173724
"剧情不错，看了明侦来的
",0.939689433133438
"看完真的说不出的感觉，很喜欢，其实我觉得结局挺不错的，虽然有点想哭，但是至少是他选择的，这部电影很棒真的
",0.9999975221728733
"一个人可以随时下船，可他确无法离开大海。整个世界与他擦肩而过，陆上的是无尽的嘈杂和喧嚣，而船上无论何时如何都充满希望，有尽的琴键弹奏出他无尽的乐章，钢琴师就该如此！
",0.99970071458666
"太好哭了，顶不住，在电影院哭得稀里哗啦。
",0.9470607823288008
"最后1900与小号手的对话真的是要哭死我了
",0.6239740259129886
"前面有点无聊，但最后特别压抑，最后哭的稀里哗啦
",0.8203639450596527
"期待更多经典电影修复上映
",0.960953698455878
"爵士乐的一生
",0.8256734028177327
"是真的好看 不要错过
",0.9110211772606501
"“每个人都要走一条自己坚定了的路，即使最终将会是粉身碎骨。”一个人，一张琴，一条船，一辈子。琴键有限，而人生无限。下不了船并非懦弱，而是由于他的信念与执着。或许 有的鱼儿终究只适于那片养育它生长的海洋，那才是它一生最终的归宿……
",0.9999999999997244
"经典永远是经典。
",0.9473143424952319
"奥斯卡金奖级别的电影
",0.72103284251215
"很好   很值得看
",0.9584546273795067
"丛林里有两条路，我选择了其中一条
",0.8768317968779131
"开始很无聊 后来挺好的
",0.6684446288912161
"时隔21年，一部90年代经典作品，终于今日重现眼前：每个人的痛苦和幸福都没什么区别。我们在不断重复，千篇一律。我们丢了个性却换来共鸣。我们借助艺术寻找通感，在人性中相交叉的部分，抹着眼泪互相慰藉，或者说，互相平衡…
",0.9999998494124773
"太棒了！电影真的很好好好好！！！
",0.966268955102284
"每次看都是泪流满面。
",0.8115262057520227
"真的是一部很经典的电影！！每次看都感动到哭QAQ眼泪一直流止不住 每次看都有不同的感动 真的很推荐大家去看！！
",0.9999792932831708
"一直不懂1900的选择，可能有一天我会懂吧
",0.5130951323888672
"好看好看好看
",0.9231860659946325
"1900传奇的人生...电影很不错
",0.9996160786482667
"一般般吧，九几年的电影重新翻拍的，有的细节还删除了一些。
",0.6411382685919687
"前面对男主一直有种抓不住的感情，直到最后才看的明明白白，感动，有些惆怅
",0.9866752433393907
"1900如此纯粹干净，他值得世间更美好的一切，却被拘束于船般大小的世界，没有迈出未知的勇气，很心疼。
",0.9996788609258392
"这么好的电影，为什么要删减？
",0.8657253669309257
"很感动，很纯粹的人，看的过程中因为他的不为所动而生气，最后他却说服我了，他从出生到死亡都在这艘船上，他有自己的价值观，我们只有尊重
",0.950353635122015
"无名的大师  时代的悲剧
",0.9972020575516708
"第二次看，还是很感动
",0.9196334686382385
"活久见系列，能够在大银幕重温，太难得了
",0.9916491615574715
"经典中的经典，把欠的电影票钱给补上！
",0.8828077635021031
"补票经典，真的是满足了。 看到最后，突然想到了《美国往事》，如果能在大荧幕上看到，就好了。
",0.9996122942408794
"1900在一艘船上的人生美好而纯粹，船头和船尾同样可以实现梦想，以致他的唯美，那段告别的话，就像天堂与人间的阐述，一遍是不够去体会他的真谛，需要咀嚼和沉淀，带给你无限对自己撼动！
",0.9999999995313245
"很好很好很好
",0.9728436182123619
"最喜欢1900在船舱偷偷亲吻那个女孩的时刻，那是怀着一颗多么小心翼翼的热烈的心啊!
",0.9994552578790162
"太好看了！男主演技太厉害了！
",0.798496579973191
"这是一部要看一生的电影，小舞台大智慧，人生不是要去过多少地方亲眼看了多少风景，而是认真的思考用心的生活着，清醒的认识远比盲目的追求和更有力量，在这个世界上，我们听到的看到的都会成为影响我们生活和思想的一步步，那些是命运的安排，但是那些可以选择和不可预见的未来，我们宁愿去死，也不愿意将自己的灵魂出卖给世俗，1900他是个固执刚正不阿的天才，世界本就是我们脑中所想的样子，如果不是，这个真实的世界又有什么意义，天才的宿命就是不为所生的时代所包容，他自己已经天高海深了，不需要别人来证明自己多了不起，我们的了不起，是因为我们选择了它，所以要么存在着要么就毁灭吧
",1.0
"还好，就是删节了一些故事情节
",0.9685928984425419
"很好看，从来没有看过这么好看的电影，推荐大家去看看。
",0.9786430556401098
"经典老片，真的好看！这个场也很棒！特别清晰
",0.9978028058458004
"很久没看过这么震撼人心的电影了，1900?
",0.7957845709837005
"第二次看这部电影，依然回味无穷！
",0.9814705418480986
"经典永远是经典 不需要多的言语
",0.8819337737358698
"好悲剧，这个世界之中。有太多格局
",0.9916534848123386
"经典电影重映一直是我最期待的，很好的观影感受。“录唱片是会疼的吧”
",0.9996448891146237
"琴键是有限的 你是无限的创造
",0.9986792360783121
"踏出这一步，就进入了一个全新的世界，可也改变了自己。如果是你的话，会作何抉择？
",0.9994107066066824
"陆地对我太遥远了，与其离开船，不如让我离开生命
",0.9010436799202505
"太太好看好看好看了吧吧
",0.9001682682179559
"很经典，二十多年的影片还是很值得回味的
",0.9970227225398849
"还不错，场景差了一些，康恩演得好。
",0.886176396282661
"好看，太好看了
",0.7204631860335047
"看懂了，但我没什么触动? 可能因为我是现实主义者吧 里面的钢琴曲很好听，这就是音乐的魅力吧
",0.9828445441311514
"这部电影太浪漫了，也太遗憾了，但是我也想不到比这更合适的发展和结局，我感觉太触动了。
",0.9999579480368929
"对我们来说，Virginian号是一艘船，对1900来说，是整个世界。对我们来说，陆地是家，对1900来说，陆地是一艘更大的船，那里的城市没有边尽，道路纵横，1900不知道该走哪条路。女人，房子，名利，他也幻想过，只是他生在这艘船，孤独又高傲，孤独地抵抗物欲的俘虏。“马科斯，你想象过用两只右手弹钢琴吗？”有的人虽然一生没有踏上过陆地，却在漂泊的海上找到了一生的灵魂栖息地。
",0.9999999999967162
"之前看过，现在补张票，电影拍的很清新美丽，但是总觉得有些保守倾向，这个我不是很喜欢，减一分
",0.9974626559093098
"天才和普通人的区别就是不甘于平庸，人要有尽头，当你看不到尽头的时候，你的人生是如此的迷茫。1900生死都与船连在一起，这就是极致完美的尽头。
",0.9998888567903677
"很感人的，哭的稀里哗啦的
",0.9980816139750014
"很悲壮 他活的是自己的人生
",0.8974226866128022
"不好看，没什么很感动的
",0.9013643961122677
"孤独的天才钢琴家
",0.9707876712199165
"?昨天去看了《海上钢琴?师》我看电影?有个习惯，就是一定要看到片尾曲完全结束?才能站起来离场，回味这最后一丝的情感。这是一部好片，??欢笑??落泪，??深思??遗憾，不同的人会有不同的感受和情绪。离开影院，找了一个安静的地方，打开网易云带上耳机?，播放了1900的曲子?，情绪久久不能平复。孤独有人乐在其中，有人又为此悲情。人生的道路有无尽的千万条，何必一定要探得究竟哪里才是尽头，何必一定要知道走那条才是正确的选择，沿途的风景不才是会带给你真切感受的微粒小分子吗？Ta能寝食你的内心滋养你的灵魂……活在当下这句话真的没错呀！天使般的心灵实属难得，可是为了尊重这天使一般的纯粹而
",1.0
"最后他愿意出现在老朋友面前时，感觉他已经是那老游轮了，但那神采依旧但也有些不同
",0.9434160073730671
"看不到世界的尽头，会让人恐惧，这段对话会让很多人感同身受，但生活不是只有恐惧，没有尽头才是美妙之处
",0.9999988840477555
"有生之年，于影院看一次修复版本，何其幸运。
",0.9973581722438193
"一个钢琴天才令人惊叹又惋惜的一生。一部让人陷入沉思的好电影。
",0.9999664468905294
"非常棒的电影，叙事风格以及主题堪称完美。无法用语言表达，看过的自然都懂。评分高是有道理的！
",0.9999908244764494
"很感人，很触动，值得一看的电影
",0.9998623143946349
"非常棒的一部电影
",0.9905107437520045
"泪目了，这就是经典吧平平淡淡，却字句诛心
",0.9945791807920727
"看着还可以，人囿于一个地方就很难出来了
",0.6503961615456852
"海上的琴声，孤独的生命
",0.9984618455665244
"挺好的，很不错
",0.9804081738558071
"好看！音乐好听！演员表演极好！
",0.9826783241102693
"纯粹，绝美，情不自禁地流泪。强推
",0.9891224881206925
"《海上钢琴师》看后体会：1.天赋比努力更重要，但没有运气的加持和性格上的偏执，也难有出头的机会。2.真正的爱情往往来自于一见钟情， 霎那间分泌的多巴胺和荷尔蒙可以诞生惊世骇俗的世上最美音乐。3.当然这种一见钟情也产生了见色起意的后果，导致男主人公冒险潜入女生宿舍偷窥并偷吻爱上的女
",0.999999994446922
"这都什么年代的电影了
",0.8656042460549526
"目前今年最喜欢的一部电影了，情节很完整很经典，很戏剧化
",0.9999477965291059
"好看，钢琴师爱了
",0.5926945414841857
"整套戲都太優美了
",0.8430445438288029
"好闷，节奏很慢，故事情节简单，看了一半已经无法坚持下去
",0.5852778252974853
"他只属于大海
",0.6130820788447554
"事实证明，经典就是经典，***就是***。
",0.8645204126447272
"非常有灵魂的影片，虽然出境的人物不多，但对主人公心理的刻画非常深刻！描写了海上钢琴师内心丰富的世界，对城市有不尽的想象与渴望，而更多的是对城市各种不确定的畏惧和对人心不估的恐惧！最终生于这条邮轮死于这条邮轮！
",0.9999999668484922
"声画情皆优 ??
",0.9656810812799252
"早就看过这个电影，超越物欲的艺术精典??当时就感概这么好的东西应该有影响的
",0.9999937809063396
"渴望寻找那个女孩，却被看不到尽头的城市阻挡住脚步，也担心在这无限的键盘上难以发挥自己的音乐天赋，最终返回弗吉尼亚号。悲剧结果令人扼腕，但却是他最好的归宿。
",0.9999999907357177
"? 奇才，孩子一生缺失的爱
",0.9956734954520033
"完美经典??经典永恒??非常棒??
",0.9999105659721993
"很久前就看过这个电影
",0.9275987622191253
"很不错的电影
",0.976823724118408
"海上钢琴师还可以，第一次带女友去看   把他看笑了，他开心我就开心
",0.9835171739047283
"从来看电影没打过瞌睡，这部电影绝了，看着看着睡着了！
",0.6602182723026646
"有一种深刻的感动，每个人都有自己的人生，每个人都会找到属于自己的爱好与价值。
",0.9996596682084898
"钢琴曲演奏十分棒，超好听超赞，演员演技超好，就是结局能完美一些就更好了?
",0.9999999027094805
"生活在大千世界中最容易忘记的反而是自己
",0.9633138728930475
"人生就是一个过场，悲欢离合，活好当下。感谢编剧，导演，演员，太棒啦！给你们点赞?
",0.9999690056218605
"活在自己的世界里，内心充盈，灵魂自由，无谓遗憾，更无谓懦弱
",0.9999951140243992
"1990是一个非常纯粹的人，一生都在船上，他是钢琴天才，在思想上是个哲学家，他爱上了一名邮轮上的乘客，为这个一见钟情的女孩创作了一首钢琴曲，送给这个女孩，当女孩下船的时候告诉了她家的地址，但是并没有像我们期待的他为了爱情去陆地上寻找他的挚爱并功成名就的成家生孩子，我们都是世俗的人；而他不下船的原因，是觉得对这个大世界的不确定性太多，太纷杂、欲望都是不用且不断变化欲望的，而船上的世界对他来说就是整个世界，他可以自如的创作出纯粹的曲目，简单而快乐，但是下了船去了陆地，很多事都变多，他没有办法创作出这么纯粹的旋律，音乐就是他的所有，为了一个未知的探险失去他纯粹的音乐，他是接受不了的，宁愿选择放弃。
",0.9999999999996074
"故事很精彩，现场感觉很好
",0.9036482356462614
"非常有意境的一部电影
",0.9685606634413447
"在有限中创造出无限
",0.9959457355113637
"好看真的好看
",0.8474867704747049
"经典永流传。。。。
",0.8222478039815349
"楷模大姑我饿破路上
",0.535898509684068
"怎么说呢  有点可惜了  一个生活了那么长时间的地方 不是说改变就改变的 但当要改变的时候 对未知又很恐惧  如果能够去改变 会不会结局就不一样了
",0.999936811041783
"不错不错、好听好看、一下看了两部电影
",0.9944307332371483
"一部描写为钢琴而生的音乐家的生活轨迹。既欣赏了钢琴音乐，又观看了电影。
",0.9999597197266771
"1990生于海，归于海，值得我们深思！
",0.9995202922525899
"麦克斯是现实中久久不愿下船的“本我”，而1900则是内心坚守的“本真”。影片使用大量象征手法，讲述正经历现实社会打磨，向难以割舍的曾经一遍遍告别的“我们”。渴望1900下船，折碎心爱碟片……这些挣扎我们在成长中都尝试过，令人痛苦却却无济于事。但总有一天，我们还是接受现实，收拾起格格不入的一面。留下1900在船上等待炸碎，麦克斯默默哭着，没再强作挽留。乐器店的老头，是现实最好的答案。经历岁月风霜洗礼，懂得珍藏，更懂得前行的道理。是谁把碟片碎片藏在了钢琴里？答案是自己。钢琴优雅高贵，那是最初的理想，在记忆中继续发光。小号明亮锐利，现实如此。拿起小号，继续前行。
",1.0
"最干净的一生。完美
",0.9799574236054047
"重温童年回忆
",0.9995510300552581
"这个是很久以前的电影了，现在出来在电影院播放，也不错
",0.9859854183122163
"斗琴的一段是真的秀，黑哥点了根烟弹完琴还能稳稳拿起来烟灰不带掉是真的稳
",0.5587795824290522
"《海上钢琴师》有一段经典台词：“一架钢琴，从琴键开始，结束。你知道钢琴只有88个键，它们不是无限的。你才是无限的，在钢琴声上制作出来的音乐才是无限的。我喜欢这样，我活得惯。你把我推到舷梯上然后扔给我一架有百万琴键的钢琴，百万千万没有尽头的琴键，那是事实。Max，它们没有尽头，那琴键是无限延伸的。然而如果琴键是无限的，那么在那架钢琴上就没有你能弹奏的音乐。你坐错了地方，那是上帝的钢琴。”
",0.999999999669575
"不错值得一看呦
",0.8675460280293084
"1900最终还是留在了船上
",0.5732366089759152
"没啥好说的，音乐完美，剧情完美，对白台词演员表现也是完美
",0.9999131698966722
"早有耳闻，这部片拍的很震撼~音乐?堪称完美~电影看完耳边都围绕着钢琴声~天才男主角可惜了，有勇气选择死亡，没有勇气面对陆地！这点有点负能量，人生应该充满希望~活着才是最重要的~with bill
",0.9999999711332017
"哭的我快去世了
",0.8531326836213701
"还不错(●? ?ω?? )?
",0.8463449473391229
"第二次一个人去电影院，加上这次的电影很给力，所以是个不错的体验
",0.9783267628574336
"陆上的人喜欢寻根究底，虚度了很多光阴，冬天忧虑夏天的迟来，夏天忧虑冬天的将至，所以你们不停的到处走，追求一个遥不可及四季如春得地方。我并不羡慕。
",0.9934340653456881
"没有传说中那么好看，撇开钢琴弹奏不予评论，缺乏可以展现演技的场景。
",0.9881053070382171
"故事总会结束
",0.8580858850844815
"世界是有限的，而我们每个人都是无限的，我们活着，并不是生活活我们，每个人内心的纯粹都应该以自己的方式坚持。
",0.9999577044154596
"很好看，难忘1900的眼神，结局很悲哀，我希望的是，1900与他心爱的女人幸福快乐地生活
",0.999999982716068
"真的很精彩，讲述了一个将信念贯彻到底的故事
",0.9993232440229359
"现阶段没看懂电影讲述了什么
",0.9690463368635174
"还是没有看懂
",0.5844106634819336
"电影不错，只不过不符合我的价值观。
",0.956476919039644
"找到度你一生的船看完海上钢琴师，流着泪走出了电影院。如果说电影对我启发最大的是什么，那就是人生要有所为而有所不为，这句老子说的话实乃人生大道，是保佑你自己快乐度过一生的真谛所在。更简单点说，就是要了解自己，知道自己的长处，知道自己的短处，知道自己的边界所在。在当下信息发达，几乎什么都可以得到的世界里，更要学会取舍的智慧。外面的世界当然精彩，但精彩的世界也充满了陷阱。所以在这个世界上选择才显得那么珍贵。既然选择很难，故事的主人虫1900就放弃了选择，不去外面的世界，只留在船上了此一生。所以说在信息和物质极度丰富，选择极度多样化的今天，对于我们人类来讲到底是不是一件好事呢？
",1.0
"拍得不错，导演的时代感很强，演员的演技很赞?！
",0.99995616667108
"能感受到1900的内心是有多黑暗，多孤独，多希望渴望被人点亮温暖，可惜残缺的童年和畸形的成长让他一辈子都活在一个自己狭小的世界里。我不喜欢看悲剧，不喜欢看忧伤的故事。我希望所有事情都是美好的。
",0.9999999999777303
"看哭了，1990的世界没人能懂，其实他们根本不会懂，因为1990的内心深处永远是一片净土
",0.9999058440936833
"真的超级好看。非常打动人心。
",0.8675337857854103
"致敬经典！！！！
",0.8430629163736171
"非常好看有内涵值得深思，道出了人生的意义，就像围城一样，城里的人想出去，城外的人想进来
",0.9998165093470972
"平凡的人，平凡的人生，看后却很感动。
",0.9999290540757533
"The Legend of 1900海上钢琴师10年前看过这部电影，今天再次观看，感受全然迥异。（用关键词记录感受）1、1900:20世纪的开始，孕育变化、曙光、希望。2、海上与陆地：终年累月海上的漂浮，偶然靠岸在城市陆地，且从未听见过惊涛拍岸的海浪声；陆地生活脚踏实地，自以为稳定，终归也是在飘荡。3、船和城市：船上生活从一眼可以洞穿船头船尾，城市生活是望不到尽头的边际。4、钢琴键盘：88个黑白组成有序的钢琴键盘，组合奏出人类精神华彩乐章，纵然城市的建筑和马路构建了不可计数的键盘，也创作不出心灵徜徉。5、自己：1900准备走下船舷“脚踏实地”的一刻，他“胆怯”了，畏惧不前，退
",0.999999999869007
"挺好看的……
",0.9083521020724945
"感人好看！音乐太美啦！最后俩人一个拥抱新生活，一个坚守信念微笑拥抱死亡。
",0.9999999946354061
"是一部治愈系的电影，思想深刻，给人启迪?
",0.9979841890044165
"非常完美的故事。
",0.9221136541642404
"每个人心中都有都会有一个“弗吉尼亚号”。
",0.8164071126062611
"看完后久久不愿离场，走在回家路上，内心有些淡淡的忧伤，仿佛失去了人生的挚友。但又有些解脱，甚至祝福挚友的离开。就像是看着被病魔折磨多年的亲人打上一针催眠剂。没有国籍，没有ID，没有亲人，仅仅出生在船上的1900，内心的空洞生生的折磨着他，他害怕外面的世界，看不到尽头让他觉得恐惧，他的人生从被遗弃的那一刻就限定在了船上，多么希望他可以打败命运的无情，多么希望他可以突破自己的人生，但为音乐而生的他又怎么会甘愿套上世俗生活的枷锁呢？
",1.0
"实在是神剧，有种孤独你们不懂，有种孤独只有自己懂
",0.9999924717723381
"主演演的太好了
",0.7663532746133411
"感人至深，从欢快的开始到悲伤的结束，就好像很多爱情一样，到最后都逃不过结束的那一瞬间……
",0.9999857314129664
"主人公出生成长的环境造成了无法解决的心里障碍，不敢勇闯陌生的新世纪 ，仅此而已。不如肖申克的救赎，完全不在一个层面。被一些人吹成了神作，莫名其妙。
",0.999977988728863
"满身风雨我从海上来
",0.9497805149960866
"电影非常好看，人要活在属于自己的舞台中才能放出光芒！！！
",0.9524078918105754
"里面附带的感情很复杂。不过那些来自灵魂深处的旋律确实很动听。
",0.9999964678325337
"一般吧，看的有点犯困
",0.7397094778662616
"看过电影后很平静。在这里谈谈自己的一些浅见吧。我觉得这样的电影不会放大感情，也不会把感受摆在人们面前，而是给观众留有空白，去感受、思考。这样好的影片永远不会站在现实中去思考现实，而是会把现实生活中难以有机会思考生命的人们拉到故事里，体会一场""冒险""，产生一种落差感，吸引着人们去拷问自己的生命。1900的眼睛太纯净了，像水一样平静清透。他的心也如同眼睛一样。看透了世界，也看透了自己。
",1.0
"对个人性格的描绘独到而又深刻强有力的反应了个人性格塑造的重要性电影中的插曲非常美妙而又动听
",0.9999851942184814
"带女朋友过来你可以看着她睡觉噢
",0.9424630236822111
"如果你也幸运到有这么一艘船 那这辈子都不要下来好了
",0.9142614186578812
"悲伤，有点伤感
",0.9996171324271085
"欠一张电影票系列，名声在外、无所谓再多看一遍的片子！一个听起来很不真实的故事却拍得这么真实，最后两人告别的时候真的看得很感动，还有那些顶级的钢琴曲配乐
",0.9989722208730278
"每一个人都有一座精神孤岛。
",0.8417800466094157
"好看，看后心情沉重。
",0.902709420868665
"电影真的超好看，最后钢琴师的那段自述真的是很深刻，他那么天资聪敏却又对陆地惶恐不安，由于自己的身份最终选择了留在船上，看哭了很多人，想再看一遍
",0.9999610931445672
"好看 很好看
",0.910180300068718
"感情纯粹，美好！出生于船，成长于船，一生终结于船.陆地与大海一直相连.
",0.9999720454656459
"会让我觉得现在挺幸运的生活真美好
",0.9953889256222741
"美妙的钢琴曲和暗含深意的主题，1900连接着19世纪和20世纪，他这一生都没有下船
",0.9965721674522857
"这是今年最好看的一部电影！
",0.940761885042733
"不舍得下船的一部电影，希望往后能多一些这类的音乐电影
",0.9824512639680109
"看哭了，感想很多却不知从哪说起。只觉得1900有着无处安放的孤独
",0.9925589410151205
"很好看，扣人心弦，曲子非常好听，情节跌宕起伏，遗憾的是1900最终没下船且随着爆炸放弃生命，这是唯一让我不开心的地方，看完跟孩子讨论了教育她生命是最可贵的，任何情况下都不要随便放弃生命。
",0.9999999852593799
"好看～1900超帅的！更多的是感动！
",0.9839537207982473
"这辈子看过最好看的电影。
",0.9453143197948752
"他纯粹，热情?
",0.5938559008647836
"疗愈大片照见人
",0.8704078797418334
"满分，10分，五星
",0.5389088302599774
"难懂，但表现力很好。
",0.979289653334105
"好感人，电影结束了还沉醉在剧情没出来，非常棒的一部剧
",0.9996225394702455
"“从大陆到大陆，隔海远渡、旅人匆匆、追梦不止，像极了人生世事，从一处到另一处”，与世事的顺流逆流相比，不动，需要更大勇气。对美的、纯粹的极致的追求——就是消亡
",0.9999999595098893
"我觉得一部好的电影应该会让人有所感触吧。从影厅出来，有种恍然隔世的感觉，所有的人群，灯光都变得有些陌生。很轻松很自在。
",0.9999731022326194
"1900一生都在海上怎么说陆地无边无际呢…
",0.9604799044801404
"太好看了 真是太好看了也许每个人都是一座孤岛 没人能理解你的孤独 不与无边的尽头妥协 完美结束一生真的真的 太好哭了? ? ? 
",0.999978362143335
"感人只是需要更多的对欧洲历史 文化 音乐发展的了解 
",0.9993717063974902
"电影最后的那一刻，音乐响起，我已满眼热泪。
",0.9887903816620418
"看着爆炸的那一刻，我内心哭了！
",0.9776019987204134
"好看 观影体验不怎么好
",0.9538818999669638
"浪漫的一塌糊涂！没有爱情的浪漫故事
",0.9215360783966592
"很多年前就看过了，值得补票
",0.896265869690681
"还不错，挺好看的。
",0.9769621199670578
"经典的电影，非常棒
",0.9950534725432703
"一切终会有结束，不是嘛？！而又重新开始……
",0.5410409669600855
"需要一定欣赏水平。
",0.7078420914186571
"没想到能再次上映，圆了我的梦，最喜欢的影片之一……
",0.5368814646940887
"完美的音乐，完美的1900。
",0.9688400328397371
"小时候就看的文艺片，但是那个时候不懂为啥男主要选择和船一起炸了。。。今天有幸能在电影院补票在看一次还是挺感动的，今天开场1900老爹挂了后排就有女生开始呜咽，全程还是感伤得不行。。。。最后还是想给编剧寄刀片。。。。
",0.8101134620669569
"为了愛应该行动起来，下
",0.8650254984598449
"二人才为灵魂而活，最后两个男人的对话，哭死了
",0.9696471353728083
"演的好拍的好故事也好，隐喻的也意味深长。
",0.9998532935608557
"各种情绪都用了琴声表达，整部电影就像一首钢琴曲。曲终，人散
",0.9839568154726924
"好看，故事生动，内容感人，音乐柔美，老子明天早在看一遍！
",0.9999174553850059
"“你知道，琴有88个键，一个不多也一个不少。琴键是有限的，但你是无限的。”
",0.9998713645794894
"一直都听说这部剧了，今天终于来看了。这位海上钢琴师真的让人震撼，无论是琴技还是他的人生观，都让人有所深思。热情最终打败了死亡，1900的一生都在海上，从出生到死亡，从未离开，到最后一刻还是享受着自己的音乐。最后的爆炸和1900的眼神真的冲击人心。
",0.9999999999999452
"神一样的电影，无法超越
",0.974513106532332
"一个平静的故事，缓缓道来，却好像从未发生过，仿若河水悄然流过，太美了
",0.9998458097733088
"挺好看的！！！！
",0.625958717021684
"应该是我的一个执念吧很久以前就看过部分，这次终于看了完整的。1900真的超帅啊（土拨鼠尖叫！！！）然后就是对于他，感觉有点复杂吧，生在海上死在海上，一生没到过陆地上，对于整个世界来说，他甚至从未存在过。有点悲哀，但是他在船上的生活又是如此的炫酷，嗯，主要就是由于他过人的天赋。整部电影对我而言，有笑有泪，也算圆满了吧，毕竟怎么说，也是他的一生啊
",0.9999999995560447
"依然经典。。。
",0.7885461319165288
"昨日如梦，似流星划过，不毛之地已高楼林立，流亡之处灯红酒绿，一个人看到的最后一丝亮光，就是与自我同在，流氓是我，绅士是我，滚蛋是我，天才是我，痞子亦是我，电影很好看，音乐题材电影以后不会再错过
",0.9996737890417244
"反正是我很喜欢的电影 情节和细节都很棒 爱了
",0.9985658723993568
"太好了哈哈哈
",0.8423545950277314
"看第二遍依然那么精彩
",0.8774613706601546
